Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG50,OUT019,404.7409668
FDW20,OUT045,1979.547729
NCO55,OUT049,1827.102417
FDX48,OUT046,2511.206238
FDU48,OUT046,2123.345276
FDR48,OUT019,497.2915039
FDK27,OUT013,2013.927429
FDT35,OUT013,2715.008606
FDN12,OUT049,1859.534119
NCE31,OUT019,1377.671082
FDL21,OUT017,882.0033569
FDV56,OUT017,1944.205078
FDR16,OUT017,3554.125305
NCP41,OUT049,1849.327209
FDJ27,OUT013,1701.562378
FDA07,OUT017,2189.999939
FDK55,OUT049,1546.301758
FDM33,OUT049,3575.905701
FDY46,OUT046,2960.119751
FDD36,OUT046,1901.265503
FDB12,OUT027,3125.736572
FDF28,OUT019,139.5441895
NCE07,OUT019,368.1489868
FDW50,OUT027,4025.492859
NCW18,OUT017,3848.95813
NCJ17,OUT019,560.1480713
DRZ24,OUT010,20.05218506
FDS07,OUT035,1925.844238
NCW05,OUT010,229.9743652
FDZ22,OUT018,1069.292175
FDK02,OUT046,1922.120178
FDZ45,OUT027,4556.907654
FDL25,OUT046,1512.173401
FDS08,OUT045,2815.928101
NCZ42,OUT027,5149.174011
FDX57,OUT035,1649.527588
FDF21,OUT046,3088.112976
FDJ56,OUT018,1317.917236
FDX10,OUT013,677.1764526
DRG48,OUT035,2354.09845
DRN37,OUT046,2631.225098
NCY41,OUT018,308.6082764
FDN28,OUT045,1680.947144
FDE34,OUT045,2853.736877
FDR10,OUT045,2595.263428
FDC32,OUT017,1665.649536
DRG13,OUT046,2594.263977
FDP59,OUT049,1833.606506
NCT53,OUT010,720.5482788
FDL57,OUT027,5547.472046
FDN32,OUT010,1068.020752
FDK09,OUT018,3304.445068
FDA52,OUT010,905.847168
FDC57,OUT049,3234.176636
FDI09,OUT035,4045.652344
NCB07,OUT046,3096.143494
FDP26,OUT035,1647.488098
FDP40,OUT027,3272.637024
FDL15,OUT013,2450.764954
FDV07,OUT046,1820.304443
FDS03,OUT017,1213.776428
FDE50,OUT049,3125.767456
FDQ15,OUT017,1455.225525
FDQ33,OUT010,459.1313477
FDT22,OUT013,971.5697021
DRO35,OUT035,1937.44281
FDJ41,OUT049,4212.94989
FDQ27,OUT035,1790.250977
FDC26,OUT017,1963.655701
NCF43,OUT027,3695.566956
NCR50,OUT035,2461.384583
FDE39,OUT018,1601.409241
FDN49,OUT027,2171.2099
DRG11,OUT035,1776.237427
NCA18,OUT049,1942.235474
FDM36,OUT018,2501.028809
FDW32,OUT017,1595.303162
NCQ18,OUT010,391.081665
FDX14,OUT027,2640.861938
FDD46,OUT017,2548.815247
FDI34,OUT019,1793.895996
NCJ17,OUT035,1406.11731
FDB52,OUT035,4068.03949
FDV55,OUT018,2047.342468
FDC57,OUT046,3112.619019
FDB29,OUT046,1866.477783
NCO43,OUT035,1651.073425
FDG44,OUT045,889.2516479
FDJ34,OUT045,2038.885254
FDH40,OUT049,1447.37561
NCD07,OUT027,3214.188599
FDB41,OUT017,920.072998
FDH47,OUT018,1320.450684
DRK37,OUT035,3037.299988
FDM25,OUT019,955.8585815
NCX06,OUT045,2855.618225
NCS05,OUT017,2269.163574
FDS39,OUT045,2272.804871
FDC47,OUT027,5013.602905
FDG20,OUT013,2921.628784
DRL23,OUT017,1860.384399
FDY33,OUT013,2577.2146
NCH18,OUT045,3811.28833
FDX47,OUT035,2584.102295
NCB06,OUT045,2506.907959
FDP36,OUT049,966.9694824
FDW44,OUT018,2540.053284
NCU41,OUT018,2757.819092
NCS17,OUT046,1539.369507
FDD46,OUT035,2505.63916
FDE45,OUT017,2999.199524
FDI09,OUT017,4130.910278
NCJ54,OUT010,1749.041016
NCA29,OUT018,2431.845581
NCN41,OUT027,3411.072083
FDY34,OUT035,2709.12146
NCG55,OUT035,1880.616211
DRM49,OUT046,747.4432373
NCB42,OUT049,1954.539734
FDE58,OUT045,1852.579102
DRJ25,OUT013,830.206665
FDS47,OUT010,527.8734741
FDY21,OUT049,3205.567932
NCI54,OUT013,1787.565796
FDO24,OUT017,2638.660645
FDY43,OUT035,2758.588379
FDF35,OUT018,1446.746033
NCP29,OUT019,882.7526245
FDN28,OUT027,3113.758972
FDJ50,OUT018,626.9682007
FDQ14,OUT027,3805.558167
FDC37,OUT035,1795.056519
FDN08,OUT046,1975.039124
FDD04,OUT035,2262.418457
FDW34,OUT018,3571.828674
FDP04,OUT017,1197.062256
NCG07,OUT017,3088.891418
NCN14,OUT018,2618.839111
FDJ16,OUT045,911.9510498
NCM42,OUT045,1713.345459
NCF19,OUT046,797.9631348
FDY21,OUT018,2810.808594
FDY19,OUT035,1946.070984
FDV09,OUT045,2377.859375
FDA28,OUT013,2063.26593
FDC38,OUT018,1869.217285
FDL28,OUT045,3648.213562
NCH43,OUT049,3497.424255
NCN53,OUT045,575.500061
NCW05,OUT017,1853.270508
NCO30,OUT018,2642.555908
FDT04,OUT019,1304.93927
FDB27,OUT018,2793.833801
NCK07,OUT013,2659.173889
NCA53,OUT013,834.0736084
FDB33,OUT018,2311.549805
FDU37,OUT017,1494.939575
FDR13,OUT035,1976.988403
FDE45,OUT049,2961.585876
FDV37,OUT017,3315.214966
FDX44,OUT019,406.2215576
NCL06,OUT017,4231.724365
FDJ28,OUT045,2992.094421
FDX55,OUT049,3591.163147
NCK17,OUT018,407.053894
FDH52,OUT035,1095.169312
FDN13,OUT027,3061.384033
FDK44,OUT018,2469.736694
FDU16,OUT046,1349.338989
FDZ07,OUT017,1195.544189
NCN06,OUT027,4019.95459
FDH02,OUT010,365.1494751
NCW18,OUT045,3674.365417
FDH57,OUT013,2148.43573
FDV35,OUT045,2449.986267
NCU29,OUT013,2345.528442
NCP02,OUT046,941.3860474
FDN44,OUT013,2632.577576
FDX03,OUT018,509.9437256
FDR11,OUT010,626.994751
FDA36,OUT046,2945.714294
FDP58,OUT027,4866.364502
FDH31,OUT045,1614.726013
FDH34,OUT035,3020.336121
FDS13,OUT035,4228.609985
FDT01,OUT018,3160.050842
FDY09,OUT049,2895.253357
FDV33,OUT027,5557.759644
NCW29,OUT010,140.3067627
NCN17,OUT045,1602.413269
FDX01,OUT046,1927.326233
FDL03,OUT049,3247.365295
DRL59,OUT049,1009.519531
DRM11,OUT027,5584.540955
FDA43,OUT049,3250.9552
FDZ56,OUT010,820.6038208
FDI44,OUT018,1008.13147
FDB50,OUT013,1328.046143
FDU15,OUT019,1251.293823
NCJ19,OUT019,972.7090454
FDD48,OUT013,1889.604614
NCW42,OUT035,3516.39856
FDL24,OUT017,2955.533875
NCB30,OUT013,3137.561157
FDK25,OUT013,2746.574097
FDW28,OUT049,3165.686584
FDD47,OUT017,2920.211426
FDK16,OUT019,438.3461914
FDW37,OUT046,1507.049622
FDA48,OUT035,3536.38147
FDA14,OUT017,2428.18457
FDV15,OUT013,1661.330933
FDN22,OUT049,4096.971008
NCD55,OUT045,659.4569092
FDY43,OUT013,2724.969543
NCU05,OUT017,1435.934204
FDF10,OUT035,2419.776611
FDR39,OUT018,2638.386108
FDG40,OUT013,586.0893555
FDZ28,OUT019,153.9572754
FDE02,OUT045,1524.995178
FDU60,OUT049,2820.707092
FDM21,OUT013,4082.962158
FDV52,OUT019,35.47589111
NCW06,OUT013,3039.520874
FDX36,OUT035,3645.30072
FDT35,OUT027,4187.11908
NCL19,OUT010,348.3920288
NCD31,OUT046,2596.802185
FDE53,OUT019,188.8602905
FDW58,OUT019,176.2787476
DRF48,OUT046,2951.821899
FDW57,OUT035,2869.690002
DRH13,OUT017,1845.817566
FDT33,OUT013,2742.369507
DRK47,OUT027,5034.091919
FDY22,OUT010,367.0480347
FDC35,OUT019,1403.966797
FDO03,OUT013,3681.813843
FDF24,OUT045,1360.22644
FDF56,OUT018,2647.883667
FDD28,OUT013,955.9492798
FDG53,OUT027,3690.608154
FDO27,OUT019,326.7816162
NCF54,OUT018,2416.323242
FDC20,OUT027,2398.647583
FDU10,OUT046,691.2523804
DRA24,OUT018,2346.099548
FDA02,OUT010,397.4528809
FDG10,OUT017,1133.687195
FDW39,OUT010,967.0252075
FDP04,OUT019,853.930603
NCM55,OUT013,2950.908325
FDG47,OUT045,4124.678528
NCU41,OUT017,3180.766418
NCK31,OUT017,991.3429565
FDZ46,OUT045,1742.326233
FDU13,OUT027,3829.191345
NCF19,OUT045,787.7941895
NCJ43,OUT013,2749.128235
NCJ05,OUT045,2428.311462
FDS04,OUT027,3665.969299
FDX28,OUT010,315.1832275
FDB41,OUT027,2232.343689
FDG53,OUT046,2244.064209
FDL15,OUT010,523.2869873
FDQ08,OUT049,1184.133606
DRN36,OUT013,1575.06311
FDI46,OUT013,4016.14801
FDG16,OUT027,4810.530457
FDV32,OUT013,1090.123108
FDF44,OUT010,277.0175171
FDK04,OUT018,636.2479248
NCA41,OUT013,3094.111145
FDD51,OUT017,821.5203857
NCZ53,OUT045,2980.683716
FDP01,OUT027,3917.638
FDY25,OUT049,3004.520874
FDB17,OUT018,2560.001892
NCV54,OUT018,1607.646606
FDJ32,OUT017,1212.937927
FDA37,OUT049,2168.813538
FDG35,OUT035,2866.258545
NCM05,OUT018,3921.890625
FDG45,OUT046,3405.002502
FDH28,OUT013,701.4468994
NCE18,OUT049,3991.726929
FDH38,OUT045,1918.396057
FDR56,OUT013,3239.882507
FDH17,OUT027,3030.643616
FDD39,OUT049,3501.756409
FDB41,OUT049,901.2071533
NCR53,OUT046,3525.689087
FDX46,OUT017,1132.78717
FDV28,OUT049,719.3939209
FDA08,OUT018,2431.296326
FDH45,OUT017,919.6569214
NCS38,OUT010,130.2275391
FDD40,OUT010,1157.610657
DRM59,OUT035,2511.517883
NCJ43,OUT018,2474.874695
NCN29,OUT013,857.0897827
NCC19,OUT045,2987.851685
FDR56,OUT035,3232.992615
FDZ43,OUT049,4001.15271
FDJ32,OUT010,856.9890137
DRH03,OUT017,1639.182678
NCZ54,OUT035,2612.304504
FDE26,OUT017,2492.625671
FDS03,OUT045,1036.669861
DRZ24,OUT019,7.704162598
FDO48,OUT027,4990.484253
FDW39,OUT049,2931.639709
NCK05,OUT049,1115.988037
NCK30,OUT017,4125.186584
FDT27,OUT018,3481.23761
FDS08,OUT019,958.173645
NCJ19,OUT049,991.8921509
FDC58,OUT045,702.9100342
DRE37,OUT013,2985.741943
FDW02,OUT035,2086.119873
FDJ02,OUT010,534.8963623
FDX09,OUT045,2794.30426
FDT31,OUT010,1111.050598
FDI24,OUT049,2923.457336
FDY09,OUT045,2771.772827
FDV28,OUT045,585.4854736
DRM47,OUT049,3149.84259
FDT52,OUT019,2014.967163
FDI48,OUT018,652.6109619
FDY55,OUT017,4221.69519
FDU48,OUT013,2133.921997
FDN25,OUT045,957.2367554
FDP20,OUT049,2163.514587
FDJ15,OUT013,2977.686951
FDD04,OUT018,1906.930725
FDY58,OUT045,3620.155579
FDR37,OUT018,2677.953003
FDF44,OUT013,2181.517334
FDD32,OUT045,1404.467957
FDR57,OUT017,2676.463745
DRG39,OUT027,2356.916077
FDX15,OUT017,2653.075684
DRN37,OUT045,2594.541992
FDW40,OUT027,3724.198975
FDB32,OUT049,1648.853699
FDM40,OUT018,1965.763733
FDE39,OUT027,3344.92981
DRH49,OUT017,1458.828308
FDT46,OUT049,925.1871338
NCF06,OUT035,4095.648865
FDP07,OUT017,3276.65155
FDC04,OUT013,3784.840759
FDZ32,OUT017,1890.53656
FDD50,OUT045,2696.916504
FDU56,OUT017,3111.616394
FDV34,OUT017,1364.38208
NCY41,OUT013,646.8739624
NCK18,OUT046,2616.59259
DRH25,OUT049,951.4315796
FDT57,OUT046,3769.564392
FDV56,OUT018,1522.802917
FDV12,OUT045,1598.63678
FDN52,OUT017,1578.640564
FDX38,OUT035,854.2689209
FDE47,OUT018,1716.12384
NCO07,OUT013,3374.390442
FDV09,OUT027,3846.500671
FDZ23,OUT019,1079.736938
DRH51,OUT018,1139.544678
NCY54,OUT045,2663.047913
DRG49,OUT013,3899.111267
NCC19,OUT049,3116.474426
NCV53,OUT045,3804.717102
FDZ47,OUT019,222.3470459
NCO26,OUT018,1522.563904
NCP02,OUT045,963.9310303
NCW30,OUT018,3801.149536
NCN55,OUT046,3797.178955
FDB20,OUT010,643.8711548
DRL11,OUT013,2535.793762
DRD60,OUT045,2853.009338
FDW14,OUT010,493.7035522
FDL27,OUT010,811.230957
FDU09,OUT018,676.6065674
DRH36,OUT027,2651.429382
FDP34,OUT027,3915.747009
FDE04,OUT017,2996.907349
FDZ57,OUT027,3571.632446
FDF02,OUT010,226.0717773
FDG28,OUT045,3886.090637
NCI31,OUT046,579.15979
FDT43,OUT013,924.5090332
FDU20,OUT046,2023.901306
FDD53,OUT013,725.4235229
FDW15,OUT045,2410.380188
NCT53,OUT045,2577.640686
NCG55,OUT027,3259.299561
FDD48,OUT035,1898.304932
FDG47,OUT049,4282.902222
FDI21,OUT017,1223.130249
FDT27,OUT017,3893.272217
DRO35,OUT013,1913.163025
FDD33,OUT017,3862.134216
FDC04,OUT035,3844.953491
FDY34,OUT013,2687.954346
DRJ49,OUT049,2135.88269
FDE05,OUT049,2415.915283
FDU31,OUT017,3689.330261
NCN19,OUT027,4428.835632
FDK56,OUT027,4409.539612
FDK58,OUT017,1841.111328
NCJ42,OUT035,1672.694336
FDZ34,OUT027,4522.898438
FDA52,OUT018,2525.864868
NCR29,OUT013,949.6699829
FDT48,OUT035,3228.328979
DRJ51,OUT019,1714.857727
NCS54,OUT046,2797.990723
FDV01,OUT035,2579.713989
DRG51,OUT027,4061.175354
NCG42,OUT013,2103.886353
FDA51,OUT049,1924.710205
FDV19,OUT010,706.9318848
NCT18,OUT045,2844.33844
NCS41,OUT045,2912.493652
FDO03,OUT046,3660.427124
FDL12,OUT010,884.0213013
FDY37,OUT010,455.1008911
FDI58,OUT049,1625.342834
FDT28,OUT018,2076.794373
NCC42,OUT010,292.057251
FDO01,OUT017,2273.131104
FDJ02,OUT013,2446.71283
FDQ04,OUT018,405.508667
DRL47,OUT013,2047.765137
FDZ32,OUT035,1848.7854
FDC35,OUT035,3352.657471
FDX14,OUT045,1131.127319
FDZ35,OUT013,1765.956177
FDL14,OUT013,2587.704285
FDO04,OUT049,989.9700928
DRK11,OUT017,2552.72229
FDB44,OUT018,3110.132935
FDZ50,OUT049,3017.981079
FDI12,OUT027,2921.480957
FDU43,OUT017,3962.74884
FDD58,OUT010,339.585144
FDB27,OUT017,3196.525208
FDB04,OUT018,1110.394958
NCO17,OUT013,1929.134521
FDL12,OUT017,1129.885864
DRJ13,OUT049,2629.96167
FDD57,OUT045,1590.771484
FDW19,OUT035,1911.233093
DRD27,OUT018,1345.600159
FDH27,OUT027,3717.628601
NCW30,OUT027,5530.503418
FDR40,OUT018,1053.035278
FDG05,OUT013,2538.081848
NCY41,OUT019,1310.53949
FDI38,OUT018,3072.853699
FDR20,OUT046,806.2987671
FDE09,OUT017,1941.261169
FDN50,OUT019,284.8884888
DRF27,OUT045,2423.098511
DRF51,OUT013,648.2382202
NCO02,OUT019,815.1144409
FDB51,OUT027,2428.415649
FDJ50,OUT013,949.5950928
FDN52,OUT013,1416.146973
FDX14,OUT013,1228.237854
FDT27,OUT019,1868.507996
FDV10,OUT013,761.1575317
FDU33,OUT046,773.4169922
FDU58,OUT046,2996.39856
NCP42,OUT027,4514.360107
FDL51,OUT027,4828.528137
DRH15,OUT027,2200.950806
FDU16,OUT017,1544.327148
FDW15,OUT017,2568.810242
FDQ44,OUT045,1981.735229
NCI06,OUT027,4277.113037
DRK23,OUT019,2095.081055
FDC28,OUT035,1791.969177
NCY17,OUT019,1177.259644
NCV05,OUT018,2173.158569
FDM34,OUT019,208.7757568
DRD60,OUT027,4334.702026
FDT38,OUT046,1349.889038
FDQ57,OUT018,2039.403931
FDE59,OUT027,2085.582214
NCM43,OUT046,2593.415833
DRI51,OUT049,2819.349365
NCG30,OUT017,2092.452087
NCK54,OUT035,1864.50592
FDQ16,OUT019,156.2266235
FDI36,OUT013,3201.076111
FDX16,OUT027,3795.082947
FDA34,OUT046,2802.769897
FDJ48,OUT018,3645.224365
FDU47,OUT035,2299.462708
FDS39,OUT046,2296.990784
FDD11,OUT046,4009.129211
FDM16,OUT027,2672.680908
FDU56,OUT018,2663.738647
FDQ32,OUT017,2177.164551
DRK35,OUT013,700.2557373
FDA58,OUT049,3786.019897
DRG48,OUT019,387.0075073
FDT59,OUT010,1774.262268
FDQ31,OUT019,372.369812
FDS51,OUT018,772.6679077
FDW32,OUT027,2924.378357
FDI15,OUT027,5559.283142
NCV30,OUT017,1128.15625
DRG25,OUT049,3059.315735
FDT02,OUT013,564.3140869
FDO33,OUT027,3268.614685
FDP38,OUT035,936.588562
FDZ45,OUT035,3177.179321
NCA54,OUT027,4280.571655
FDU33,OUT017,921.5692139
FDN58,OUT017,3871.959656
FDI05,OUT045,1221.095642
FDM57,OUT019,534.4906616
NCS42,OUT027,2863.098267
FDB57,OUT045,3574.496887
FDC03,OUT045,3089.681091
FDZ58,OUT013,1956.128906
NCK29,OUT045,1963.951782
NCR53,OUT045,3520.144958
FDE26,OUT027,3793.77063
FDU52,OUT049,2536.530823
FDE41,OUT027,2823.678894
FDU38,OUT018,2684.510254
FDA52,OUT017,2944.126038
FDW46,OUT046,1107.575195
DRI59,OUT035,3610.807495
FDT38,OUT035,1381.626709
FDL33,OUT018,2831.59082
FDQ01,OUT027,5494.907471
FDJ08,OUT046,3055.345581
FDQ47,OUT049,739.5479736
NCZ18,OUT013,3958.782349
FDE29,OUT017,1096.353271
FDF10,OUT027,3803.184814
FDC48,OUT049,1465.937866
FDY58,OUT013,3650.249207
NCX30,OUT010,1964.649109
FDV11,OUT013,2887.442322
FDT46,OUT046,823.8754883
DRD01,OUT019,962.7200317
FDQ11,OUT013,4135.428406
NCM41,OUT017,1634.230896
NCC55,OUT013,619.237854
FDG45,OUT027,4860.24353
NCQ54,OUT049,2726.992432
FDM34,OUT045,2050.691895
FDD17,OUT019,1844.662903
FDN38,OUT027,5463.881042
FDB53,OUT018,2061.884827
NCL06,OUT035,4152.624634
NCV18,OUT019,611.4662476
FDX25,OUT013,2952.404236
FDB39,OUT046,874.2125854
FDC33,OUT049,3300.400635
NCO14,OUT018,442.1551514
FDA58,OUT027,5185.565674
NCQ02,OUT017,3078.528076
NCR53,OUT017,3708.105225
FDN52,OUT046,1430.484436
FDG26,OUT046,4083.213135
FDE23,OUT027,2301.453491
DRI37,OUT013,971.8189087
DRH37,OUT018,2341.798279
FDO01,OUT035,2148.782654
FDK45,OUT049,2120.496643
FDP23,OUT049,3558.796021
FDM33,OUT035,3517.258667
FDD36,OUT017,2074.487671
FDL56,OUT017,1543.042969
FDT27,OUT010,1855.881775
FDG52,OUT017,859.5928955
NCL42,OUT035,3871.692139
DRJ24,OUT046,2915.785828
FDV38,OUT046,818.5186157
FDT35,OUT045,2728.513245
FDY51,OUT045,3453.542969
FDC37,OUT017,1852.394653
NCP43,OUT013,2901.317627
FDO33,OUT045,1775.167236
FDW04,OUT018,1834.605774
NCC31,OUT046,2445.882324
FDK22,OUT049,3523.976624
FDJ50,OUT017,1087.317993
FDV13,OUT017,1659.033325
DRL60,OUT017,2548.432251
FDW03,OUT017,1869.360107
FDY27,OUT035,2834.296204
FDB39,OUT027,2307.530518
FDU59,OUT045,2576.467957
FDZ57,OUT049,2198.483765
FDO21,OUT049,3704.758118
FDS43,OUT018,2731.80658
FDU28,OUT010,1086.670532
FDC51,OUT010,46.45202637
FDW16,OUT010,403.3766479
FDP32,OUT010,117.3327026
FDB60,OUT019,1215.010437
NCQ30,OUT046,1900.940063
FDD26,OUT049,3102.35376
FDI44,OUT045,1266.435486
DRH23,OUT046,906.4384155
FDO44,OUT046,1795.203857
FDG04,OUT046,2961.308044
FDM32,OUT027,2970.49054
FDM09,OUT013,2755.146362
FDZ47,OUT013,1661.087585
FDM40,OUT027,3687.315979
FDY48,OUT017,1788.79657
NCM30,OUT045,663.5024414
FDX36,OUT010,1676.721436
DRF03,OUT017,805.5841064
FDN51,OUT049,4250.083069
FDM57,OUT049,1498.776611
FDB35,OUT049,1678.157471
FDY13,OUT027,2753.306763
FDA37,OUT017,2231.341919
NCX53,OUT017,2409.85083
FDD59,OUT018,1103.530151
FDX10,OUT019,1265.057617
FDC03,OUT018,2817.367737
FDW43,OUT035,3706.447693
FDW10,OUT046,2787.810242
FDY14,OUT027,5550.55542
FDV43,OUT045,771.1570435
FDO40,OUT013,2408.563477
FDP46,OUT027,2912.430237
NCE43,OUT019,730.991333
FDD05,OUT035,1954.921204
FDJ60,OUT010,761.0155029
DRE27,OUT018,1254.339661
FDO11,OUT035,4067.257629
DRG11,OUT027,3175.555481
FDK33,OUT010,1492.670044
DRM23,OUT045,2680.276917
FDJ02,OUT027,3859.795166
NCZ05,OUT045,1663.158081
NCL30,OUT013,2018.645386
FDZ19,OUT018,2520.137756
FDM45,OUT049,2064.432922
FDO36,OUT046,2834.836243
NCK31,OUT045,821.984314
DRJ37,OUT045,2408.322327
FDP24,OUT018,1642.952515
FDF46,OUT013,1867.889099
FDX46,OUT019,900.5411987
NCL18,OUT045,2997.692444
FDJ26,OUT013,3464.057861
FDJ07,OUT045,1849.587585
FDY15,OUT013,2469.636658
DRG01,OUT045,1186.306824
FDF58,OUT045,1056.582275
FDZ14,OUT019,43.65393066
FDP31,OUT049,1222.547852
FDH45,OUT013,810.0986938
FDA09,OUT010,915.4755859
FDW31,OUT035,3275.797729
FDA57,OUT046,694.2498169
NCE55,OUT035,2807.163147
FDC17,OUT019,1454.038574
FDC59,OUT013,1159.541199
FDA22,OUT013,2725.367432
FDK52,OUT035,3575.95752
NCM26,OUT046,2423.085754
NCT53,OUT035,2694.338074
FDW45,OUT018,2093.349854
NCI18,OUT035,3543.723572
FDE38,OUT018,2369.251038
FDF08,OUT019,386.1091919
FDY58,OUT010,1714.423462
FDF58,OUT019,847.1841431
FDX39,OUT017,3516.030334
FDB44,OUT049,3484.551086
FDF28,OUT013,2070.640808
FDE39,OUT013,1871.079407
FDT37,OUT018,3752.831055
FDZ45,OUT017,3287.446106
FDO40,OUT035,2434.40155
FDM57,OUT027,2865.139771
DRG36,OUT017,2841.140625
FDY36,OUT010,726.3831177
DRL60,OUT027,3850.910767
FDS25,OUT019,80.86425781
DRF49,OUT027,3224.009705
FDP16,OUT045,3844.535889
FDS60,OUT049,2980.258789
FDU15,OUT027,2147.910217
FDK43,OUT046,2044.047424
FDN25,OUT046,1020.390442
FDE53,OUT049,1769.690796
FDB22,OUT013,2494.744019
FDE39,OUT017,2019.687622
FDX35,OUT035,3690.010071
NCG54,OUT049,2756.456787
FDH27,OUT035,2330.765198
NCK42,OUT013,3419.854309
FDS25,OUT049,1903.090637
FDI10,OUT018,2495.634338
FDU35,OUT035,1676.377441
FDI04,OUT017,3311.488831
DRK23,OUT035,4028.312866
FDB53,OUT019,405.0285034
FDY02,OUT049,4219.724365
FDM60,OUT035,779.6904297
NCJ31,OUT010,1801.961975
DRP35,OUT017,2161.811829
NCQ30,OUT018,1658.987793
DRL11,OUT010,612.7837524
FDU01,OUT013,3042.478149
FDR39,OUT035,2913.684448
FDO08,OUT046,2713.338196
FDC02,OUT045,4132.907715
NCZ29,OUT035,2078.056946
FDF29,OUT010,206.3383179
FDZ23,OUT017,3155.4953
NCU53,OUT018,2341.252686
NCW30,OUT013,4086.37262
NCM26,OUT027,3901.061768
FDV50,OUT027,3352.344482
FDW15,OUT049,2478.237427
FDI35,OUT027,4380.638062
FDO11,OUT017,4135.505188
FDN48,OUT046,1498.478943
NCA17,OUT049,2479.327698
NCN54,OUT013,1289.768005
FDP22,OUT013,885.3370361
NCB54,OUT035,2067.161682
FDD08,OUT045,669.5684814
DRM48,OUT010,1348.171631
FDG41,OUT027,3236.385803
FDE44,OUT027,2271.874878
FDE26,OUT035,2373.039368
NCS38,OUT013,1814.597778
NCJ54,OUT018,3333.644775
FDI40,OUT019,316.1069946
FDN45,OUT018,3249.36908
FDU43,OUT046,3862.799377
FDI04,OUT010,1225.309448
NCC07,OUT018,1382.35968
NCC07,OUT019,239.2821655
NCD18,OUT045,3606.764709
FDU55,OUT035,4168.938965
FDX59,OUT035,664.5247192
FDR52,OUT049,3137.263611
NCP17,OUT013,1068.46759
FDQ32,OUT045,2020.285767
NCT17,OUT049,3078.364624
FDO10,OUT049,1082.0354
FDE32,OUT049,751.5988159
FDN44,OUT045,2546.406128
FDH02,OUT035,1570.295593
FDK60,OUT013,1661.58313
FDS24,OUT019,455.5578613
FDL03,OUT010,1277.923523
FDB46,OUT027,4843.523987
FDO48,OUT049,3670.80542
FDZ39,OUT049,1813.146301
FDT02,OUT027,2001.773315
FDC50,OUT013,1573.609497
FDP39,OUT035,907.8196411
DRG15,OUT018,711.5474243
FDP10,OUT018,1373.869507
FDF53,OUT027,4348.9599
FDN34,OUT045,2732.206238
FDK02,OUT045,1940.551147
FDC23,OUT045,2822.331909
FDJ10,OUT019,345.1937866
FDE53,OUT035,1754.644836
FDR25,OUT035,4308.40802
FDW50,OUT046,2585.149475
FDS09,OUT049,983.4549561
FDW49,OUT010,928.2775269
FDU51,OUT046,2872.170227
FDF28,OUT018,1762.018433
NCY30,OUT018,2545.446106
FDD44,OUT045,4154.619507
FDX09,OUT017,2952.726135
NCF30,OUT013,1995.954224
FDZ50,OUT019,1028.382324
FDW37,OUT013,1499.382202
FDD11,OUT049,4147.833313
DRH39,OUT018,942.3904419
FDA36,OUT049,3039.244446
NCG43,OUT049,1549.825439
FDF02,OUT035,1737.257874
FDP57,OUT027,3085.816406
NCE42,OUT017,3783.08197
NCR38,OUT027,5396.991821
FDP03,OUT019,146.6796875
FDO51,OUT035,814.8225098
NCQ42,OUT046,2022.071533
NCM41,OUT046,1471.932373
FDH48,OUT027,2832.004333
DRF60,OUT046,3717.608398
FDJ27,OUT035,1713.365662
FDQ14,OUT013,2388.638245
FDN27,OUT017,2040.84436
NCQ02,OUT046,2970.724915
FDJ33,OUT049,2126.56427
FDP07,OUT027,4583.828979
DRE01,OUT049,3863.846619
FDU36,OUT045,1607.569397
FDL28,OUT017,3777.034851
NCX53,OUT046,2253.758484
FDZ39,OUT013,1752.002563
NCP42,OUT013,3105.958923
FDJ14,OUT035,1444.634033
FDK04,OUT049,993.5475464
NCC19,OUT017,3188.314697
FDS09,OUT018,613.6751709
FDZ02,OUT046,1609.228455
FDD35,OUT018,1701.71637
NCY42,OUT017,2420.767883
FDB05,OUT045,3863.351501
FDF20,OUT035,3184.19751
NCO41,OUT018,1295.325806
FDC40,OUT027,2735.53894
FDV58,OUT045,3092.365845
FDZ57,OUT045,2100.904419
DRM35,OUT046,2851.591248
DRN36,OUT018,1222.802979
FDQ13,OUT046,1405.938721
DRO35,OUT010,54.58459473
NCD43,OUT035,1696.647644
FDA51,OUT018,1529.95575
NCX17,OUT027,5113.847473
NCZ17,OUT049,754.6226196
FDR11,OUT027,4023.758545
FDW34,OUT049,3935.351074
FDN50,OUT017,1717.584717
FDS09,OUT046,868.1384277
FDS48,OUT018,2137.727356
FDL44,OUT049,2729.276184
DRF48,OUT018,2681.058472
FDA14,OUT018,2028.601196
NCD30,OUT049,1624.845459
FDI16,OUT017,999.6153564
NCG06,OUT035,4102.054688
DRZ24,OUT035,1954.072876
NCS17,OUT045,1507.367981
FDB37,OUT045,3847.470032
FDE10,OUT035,2160.437622
FDC57,OUT045,3099.324829
FDM12,OUT018,2744.969971
FDE24,OUT049,2334.348816
FDW22,OUT045,3506.670715
DRD01,OUT027,2353.445374
NCZ18,OUT027,5396.592102
FDN49,OUT045,712.2861328
FDR22,OUT035,1906.39032
FDV08,OUT019,1128.111938
FDY39,OUT046,2994.312866
FDV36,OUT049,2117.002197
FDO60,OUT045,748.9852905
FDU04,OUT027,3397.573547
